TP,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
T_1375,40,36,35,50,34,31,47,33
T_1376,31,28,27,39,27,24,36,26
T_1377,6,7,7,10,7,6,9,7
T_1378,14,9,12,17,12,11,16,12
T_1379,18,16,11,22,15,14,21,15
T_1380,23,21,20,20,20,18,27,19
T_1381,16,14,14,20,10,12,19,13
T_1382,28,25,25,35,24,15,33,23
T_1383,28,25,25,35,24,21,23,23
T_1384,16,14,14,20,14,12,19,9
T_1385,39,35,34,48,34,30,46,33
T_1386,9,8,8,11,8,7,11,8
T_1387,40,36,35,50,34,31,47,33
T_1388,16,14,14,20,14,12,19,13
T_1389,18,16,16,22,15,14,21,15
T_1390,9,8,8,11,8,7,11,8
T_1391,39,35,34,48,34,30,46,33
T_1392,8,7,7,10,7,6,9,7
T_1393,14,13,12,17,12,11,16,12
T_1394,13,17,17,24,16,15,22,16
T_1395,22,14,19,27,19,17,26,18
T_1396,33,30,20,41,28,25,39,28
T_1397,40,36,35,35,34,31,47,33
T_1398,21,19,19,26,13,16,25,18
T_1399,12,11,11,15,10,6,14,10
T_1400,40,36,35,50,34,31,33,33
T_1401,12,11,11,15,10,9,14,7
T_1402,29,26,26,36,25,22,34,24
T_1403,18,16,16,22,15,14,21,15
T_1404,17,15,15,21,15,13,20,14
T_1405,40,36,35,50,34,31,47,33
T_1406,10,9,9,12,9,8,12,8
T_1407,34,31,30,42,29,26,40,28
T_1408,40,36,35,50,34,31,47,33
T_1409,40,36,35,50,34,31,47,33
T_1410,28,25,25,35,24,21,33,23
T_1411,13,16,16,22,15,14,21,15
T_1412,37,23,33,46,32,28,44,31
T_1413,33,30,20,41,28,25,39,28
T_1414,37,33,33,32,32,28,44,31
T_1415,30,27,27,37,18,23,35,25
T_1416,26,23,23,32,22,14,31,22
T_1417,34,31,30,42,29,26,28,28
T_1418,19,17,17,24,16,15,22,11
T_1419,19,17,17,24,16,15,22,16
T_1420,32,29,28,40,28,25,38,27
T_1421,24,22,21,30,21,18,28,20
T_1422,40,36,35,50,34,31,47,33
T_1423,10,9,9,12,9,8,12,8
T_1424,26,23,23,32,22,20,31,22
T_1425,38,34,34,47,33,29,45,32
T_1426,28,25,25,35,24,21,33,23
T_1427,37,33,33,46,32,28,44,31
T_1428,11,14,14,20,14,12,19,13
T_1429,16,10,14,20,14,12,19,13
T_1430,16,14,10,20,14,12,19,13
T_1431,17,15,15,15,15,13,20,14
T_1432,16,14,14,20,10,12,19,13
T_1433,34,31,30,42,29,18,40,28
T_1434,30,27,27,37,26,23,25,25
T_1435,13,12,11,16,11,10,15,8
T_1436,14,13,12,17,12,11,16,12
T_1437,17,15,15,21,15,13,20,14
T_1438,29,26,26,36,25,22,34,24
T_1439,13,12,11,16,11,10,15,11
T_1440,27,24,24,34,23,21,32,23
T_1441,29,26,26,36,25,22,34,24
T_1442,20,18,18,25,17,15,24,17
T_1443,25,23,22,31,21,19,29,21
T_1444,29,26,26,36,25,22,34,24
T_1445,15,19,19,26,18,16,25,18
T_1446,15,9,13,19,13,11,18,13
T_1447,32,29,20,40,28,25,38,27
T_1448,18,16,16,16,15,14,21,15
T_1449,38,34,34,47,23,29,45,32
T_1450,10,9,9,12,9,5,12,8
T_1451,40,36,35,50,34,31,33,33
T_1452,32,29,28,40,28,25,38,19
T_1453,38,34,34,47,33,29,45,32
T_1454,27,24,24,34,23,21,32,23
T_1455,32,29,28,40,28,25,38,27
T_1456,40,36,35,50,34,31,47,33
T_1457,19,17,17,24,16,15,22,16
T_1458,29,26,26,36,25,22,34,24
T_1459,21,19,19,26,18,16,25,18
T_1460,25,23,22,31,21,19,29,21
T_1461,23,21,20,29,20,18,27,19
T_1462,25,32,32,45,31,28,42,30
T_1463,38,24,34,47,33,29,45,32
T_1464,11,10,7,14,9,8,13,9
T_1465,22,20,19,19,19,17,26,18
T_1466,28,25,25,35,17,21,33,23
T_1467,39,35,34,48,34,21,46,33
T_1468,20,18,18,25,17,15,16,17
T_1469,37,33,33,46,32,28,44,22
T_1470,28,25,25,35,24,21,33,23
T_1471,22,20,19,27,19,17,26,18
T_1472,11,10,10,14,9,8,13,9
T_1473,32,29,28,40,28,25,38,27
T_1474,29,26,26,36,25,22,34,24
T_1475,11,10,10,14,9,8,13,9
T_1476,9,8,8,11,8,7,11,8
T_1477,21,19,19,26,18,16,25,18
T_1478,26,23,23,32,22,20,31,22
T_1479,13,16,16,22,15,14,21,15
T_1480,27,17,24,34,23,21,32,23
T_1481,30,27,19,37,26,23,35,25
T_1482,20,18,18,17,17,15,24,17
T_1483,24,22,21,30,14,18,28,20
T_1484,39,35,34,48,34,21,46,33
T_1485,38,34,34,47,33,29,31,32
T_1486,40,36,35,50,34,31,47,23
T_1487,35,32,31,43,30,27,41,29
T_1488,15,14,13,19,13,11,18,13
T_1489,24,22,21,30,21,18,28,20
T_1490,11,10,10,14,9,8,13,9
T_1491,17,15,15,21,15,13,20,14
T_1492,9,8,8,11,8,7,11,8
T_1493,28,25,25,35,24,21,33,23
T_1494,11,10,10,14,9,8,13,9
T_1495,33,30,29,41,28,25,39,28
T_1496,19,24,24,34,23,21,32,23
T_1497,37,23,33,46,32,28,44,31
T_1498,23,21,14,29,20,18,27,19
T_1499,36,32,32,31,31,28,42,30
T_1500,19,17,17,24,11,15,22,16
T_1501,40,36,35,50,34,21,47,33
T_1502,36,32,32,45,31,28,30,30
T_1503,12,11,11,15,10,9,14,7
T_1504,35,32,31,43,30,27,41,29
T_1505,15,14,13,19,13,11,18,13
T_1506,28,25,25,35,24,21,33,23
T_1507,10,9,9,12,9,8,12,8
T_1508,32,29,28,40,28,25,38,27
T_1509,32,29,28,40,28,25,38,27
T_1510,39,35,34,48,34,30,46,33
T_1511,13,12,11,16,11,10,15,11
T_1512,10,9,9,12,9,8,12,8
T_1513,27,34,34,47,33,29,45,32
T_1514,31,20,27,39,27,24,36,26
T_1515,18,16,11,22,15,14,21,15
T_1516,24,22,21,21,21,18,28,20
T_1517,12,11,11,15,7,9,14,10
T_1518,25,23,22,31,21,13,29,21
T_1519,23,21,20,29,20,18,19,19
T_1520,40,36,35,50,34,31,47,23
T_1521,32,29,28,40,28,25,38,27
T_1522,13,12,11,16,11,10,15,11
T_1523,12,11,11,15,10,9,14,10
T_1524,23,21,20,29,20,18,27,19
T_1525,36,32,32,45,31,28,42,30
T_1526,38,34,34,47,33,29,45,32
T_1527,22,20,19,27,19,17,26,18
T_1528,8,7,7,10,7,6,9,7
T_1529,35,32,31,43,30,27,41,29
T_1530,11,14,14,20,14,12,19,13
T_1531,17,11,15,21,15,13,20,14
T_1532,16,14,10,20,14,12,19,13
T_1533,9,8,8,8,8,7,11,8
T_1534,21,19,19,26,13,16,25,18
T_1535,8,7,7,10,7,4,9,7
T_1536,17,15,15,21,15,13,14,14
T_1537,27,24,24,34,23,21,32,16
T_1538,35,32,31,43,30,27,41,29
T_1539,13,12,11,16,11,10,15,11
T_1540,31,28,27,39,27,24,36,26
T_1541,26,23,23,32,22,20,31,22
T_1542,19,17,17,24,16,15,22,16
T_1543,36,32,32,45,31,28,42,30
T_1544,12,11,11,15,10,9,14,10
T_1545,35,32,31,43,30,27,41,29
T_1546,24,22,21,30,21,18,28,20
T_1547,15,19,19,26,18,16,25,18
T_1548,19,12,17,24,16,15,22,16
T_1549,32,29,20,40,28,25,38,27
T_1550,11,10,10,10,9,8,13,9
T_1551,22,20,19,27,13,17,26,18
T_1552,8,7,7,10,7,4,9,7
T_1553,15,14,13,19,13,11,12,13
T_1554,25,23,22,31,21,19,29,15
T_1555,18,16,16,22,15,14,21,15
T_1556,26,23,23,32,22,20,31,22
T_1557,8,7,7,10,7,6,9,7
T_1558,18,16,16,22,15,14,21,15
T_1559,40,36,35,50,34,31,47,33
T_1560,18,16,16,22,15,14,21,15
T_1561,19,17,17,24,16,15,22,16
T_1562,27,24,24,34,23,21,32,23
T_1563,19,17,17,24,16,15,22,16
T_1564,20,25,25,35,24,21,33,23
T_1565,36,23,32,45,31,28,42,30
T_1566,8,7,5,10,7,6,9,7
T_1567,38,34,34,33,33,29,45,32
T_1568,22,20,19,27,13,17,26,18
T_1569,9,8,8,11,8,5,11,8
T_1570,12,11,11,15,10,9,10,10
T_1571,9,8,8,11,8,7,11,5
T_1572,15,14,13,19,13,11,18,13
T_1573,22,20,19,27,19,17,26,18
T_1574,18,16,16,22,15,14,21,15
T_1575,27,24,24,34,23,21,32,23
T_1576,18,16,16,22,15,14,21,15
T_1577,26,23,23,32,22,20,31,22
T_1578,27,24,24,34,23,21,32,23
T_1579,27,24,24,34,23,21,32,23
T_1580,23,21,20,29,20,18,27,19
T_1581,13,17,17,24,16,15,22,16
T_1582,9,6,8,11,8,7,11,8
T_1583,18,16,11,22,15,14,21,15
T_1584,22,20,19,19,19,17,26,18
T_1585,9,8,8,11,5,7,11,8
T_1586,18,16,16,22,15,10,21,15
T_1587,22,20,19,27,19,17,18,18
T_1588,27,24,24,34,23,21,32,16
T_1589,9,8,8,11,8,7,11,8
T_1590,36,32,32,45,31,28,42,30
T_1591,23,21,20,29,20,18,27,19
T_1592,28,25,25,35,24,21,33,23
T_1593,28,25,25,35,24,21,33,23
T_1594,24,22,21,30,21,18,28,20
T_1595,36,32,32,45,31,28,42,30
T_1596,13,12,11,16,11,10,15,11
T_1597,17,15,15,21,15,13,20,14
T_1598,15,19,19,26,18,16,25,18
T_1599,12,8,11,15,10,9,14,10
T_1600,13,12,8,16,11,10,15,11
T_1601,29,26,26,25,25,22,34,24
T_1602,15,14,13,19,9,11,18,13
T_1603,30,27,27,37,26,16,35,25
T_1604,30,27,27,37,26,23,25,25
T_1605,22,20,19,27,19,17,26,13
T_1606,12,11,11,15,10,9,14,10
T_1607,26,23,23,32,22,20,31,22
T_1608,27,24,24,34,23,21,32,23
T_1609,38,34,34,47,33,29,45,32
T_1610,29,26,26,36,25,22,34,24
T_1611,38,34,34,47,33,29,45,32
T_1612,33,30,29,41,28,25,39,28
T_1613,9,8,8,11,8,7,11,8
T_1614,16,14,14,20,14,12,19,13
T_1615,26,33,33,46,32,28,44,31
T_1616,19,12,17,24,16,15,22,16
T_1617,13,12,8,16,11,10,15,11
T_1618,39,35,34,34,34,30,46,33
T_1619,35,32,31,43,21,27,41,29
T_1620,21,19,19,26,18,11,25,18
T_1621,13,12,11,16,11,10,11,11
T_1622,21,19,19,26,18,16,25,12
T_1623,9,8,8,11,8,7,11,8
T_1624,38,34,34,47,33,29,45,32
T_1625,27,24,24,34,23,21,32,23
T_1626,36,32,32,45,31,28,42,30
T_1627,34,31,30,42,29,26,40,28
T_1628,18,16,16,22,15,14,21,15
T_1629,19,17,17,24,16,15,22,16
T_1630,21,19,19,26,18,16,25,18
T_1631,13,12,11,16,11,10,15,11
T_1632,8,11,11,15,10,9,14,10
T_1633,10,6,9,12,9,8,12,8
T_1634,12,11,7,15,10,9,14,10
T_1635,13,12,11,11,11,10,15,11
T_1636,25,23,22,31,15,19,29,21
T_1637,34,31,30,42,29,18,40,28
T_1638,26,23,23,32,22,20,21,22
T_1639,33,30,29,41,28,25,39,19
T_1640,39,35,34,48,34,30,46,33
T_1641,21,19,19,26,18,16,25,18
T_1642,27,24,24,34,23,21,32,23
T_1643,37,33,33,46,32,28,44,31
T_1644,40,36,35,50,34,31,47,33
T_1645,22,20,19,27,19,17,26,18
T_1646,27,24,24,34,23,21,32,23
T_1647,22,20,19,27,19,17,26,18
T_1648,38,34,34,47,33,29,45,32
T_1649,20,26,26,36,25,22,34,24
T_1650,26,16,23,32,22,20,31,22
T_1651,31,28,19,39,27,24,36,26
T_1652,29,26,26,25,25,22,34,24
T_1653,29,26,26,36,17,22,34,24
T_1654,23,21,20,29,20,12,27,19
T_1655,16,14,14,20,14,12,13,13
T_1656,19,17,17,24,16,15,22,11
T_1657,16,14,14,20,14,12,19,13
T_1658,10,9,9,12,9,8,12,8
T_1659,20,18,18,25,17,15,24,17
T_1660,34,31,30,42,29,26,40,28
T_1661,30,27,27,37,26,23,35,25
T_1662,24,22,21,30,21,18,28,20
T_1663,16,14,14,20,14,12,19,13
T_1664,12,11,11,15,10,9,14,10
T_1665,39,35,34,48,34,30,46,33
T_1666,26,33,33,46,32,28,44,31
T_1667,9,6,8,11,8,7,11,8
T_1668,35,32,22,43,30,27,41,29
T_1669,16,14,14,14,14,12,19,13
T_1670,23,21,20,29,14,18,27,19
T_1671,31,28,27,39,27,17,36,26
T_1672,40,36,35,50,34,31,33,33
T_1673,9,8,8,11,8,7,11,5
T_1674,8,7,7,10,7,6,9,7
T_1675,11,10,10,14,9,8,13,9
T_1676,18,16,16,22,15,14,21,15
T_1677,32,29,28,40,28,25,38,27
T_1678,40,36,35,50,34,31,47,33
T_1679,18,16,16,22,15,14,21,15
T_1680,35,32,31,43,30,27,41,29
T_1681,31,28,27,39,27,24,36,26
T_1682,27,24,24,34,23,21,32,23
T_1683,21,27,27,37,26,23,35,25
T_1684,38,24,34,47,33,29,45,32
T_1685,29,26,18,36,25,22,34,24
T_1686,15,14,13,13,13,11,18,13
T_1687,36,32,32,45,22,28,42,30
T_1688,9,8,8,11,8,5,11,8
T_1689,18,16,16,22,15,14,15,15
T_1690,31,28,27,39,27,24,36,18
T_1691,25,23,22,31,21,19,29,21
T_1692,24,22,21,30,21,18,28,20
T_1693,20,18,18,25,17,15,24,17
T_1694,30,27,27,37,26,23,35,25
T_1695,31,28,27,39,27,24,36,26
T_1696,40,36,35,50,34,31,47,33
T_1697,22,20,19,27,19,17,26,18
T_1698,38,34,34,47,33,29,45,32
T_1699,8,7,7,10,7,6,9,7
T_1700,10,14,13,19,13,11,18,13
T_1701,37,23,33,46,32,28,44,31
T_1702,28,25,17,35,24,21,33,23
T_1703,39,35,34,34,34,30,46,33
T_1704,21,19,19,26,13,16,25,18
T_1705,23,21,20,29,20,12,27,19
T_1706,40,36,35,50,34,31,33,33
T_1707,26,23,23,32,22,20,31,15
T_1708,15,14,13,19,13,11,18,13
T_1709,31,28,27,39,27,24,36,26
T_1710,34,31,30,42,29,26,40,28
T_1711,18,16,16,22,15,14,21,15
T_1712,14,13,12,17,12,11,16,12
T_1713,21,19,19,26,18,16,25,18
T_1714,8,7,7,10,7,6,9,7
T_1715,40,36,35,50,34,31,47,33
T_1716,11,10,10,14,9,8,13,9
T_1717,16,21,20,29,20,18,27,19
T_1718,13,8,11,16,11,10,15,11
T_1719,10,9,6,12,9,8,12,8
T_1720,34,31,30,30,29,26,40,28
T_1721,14,13,12,17,8,11,16,12
T_1722,29,26,26,36,25,16,34,24
T_1723,32,29,28,40,28,25,26,27
T_1724,11,10,10,14,9,8,13,6
T_1725,32,29,28,40,28,25,38,27
T_1726,16,14,14,20,14,12,19,13
T_1727,11,10,10,14,9,8,13,9
T_1728,21,19,19,26,18,16,25,18
T_1729,39,35,34,48,34,30,46,33
T_1730,21,19,19,26,18,16,25,18
T_1731,35,32,31,43,30,27,41,29
T_1732,13,12,11,16,11,10,15,11
T_1733,27,24,24,34,23,21,32,23
T_1734,7,9,9,12,9,8,12,8
T_1735,30,19,27,37,26,23,35,25
T_1736,23,21,14,29,20,18,27,19
T_1737,25,23,22,22,21,19,29,21
T_1738,39,35,34,48,23,30,46,33
T_1739,24,22,21,30,21,13,28,20
T_1740,28,25,25,35,24,21,23,23
T_1741,23,21,20,29,20,18,27,13
T_1742,29,26,26,36,25,22,34,24
T_1743,29,26,26,36,25,22,34,24
T_1744,17,15,15,21,15,13,20,14
T_1745,24,22,21,30,21,18,28,20
T_1746,23,21,20,29,20,18,27,19
T_1747,29,26,26,36,25,22,34,24
T_1748,11,10,10,14,9,8,13,9
T_1749,12,11,11,15,10,9,14,10
T_1750,10,9,9,12,9,8,12,8
T_1751,17,22,21,30,21,18,28,20
T_1752,13,8,11,16,11,10,15,11
T_1753,8,7,5,10,7,6,9,7
T_1754,20,18,18,17,17,15,24,17
T_1755,8,7,7,10,5,6,9,7
T_1756,40,36,35,50,34,21,47,33
T_1757,26,23,23,32,22,20,21,22
T_1758,25,23,22,31,21,19,29,15
T_1759,34,31,30,42,29,26,40,28
T_1760,17,15,15,21,15,13,20,14
T_1761,34,31,30,42,29,26,40,28
T_1762,26,23,23,32,22,20,31,22
T_1763,25,23,22,31,21,19,29,21
T_1764,30,27,27,37,26,23,35,25
T_1765,40,36,35,50,34,31,47,33
T_1766,17,15,15,21,15,13,20,14
T_1767,38,34,34,47,33,29,45,32
T_1768,13,16,16,22,15,14,21,15
T_1769,29,18,26,36,25,22,34,24
T_1770,37,33,23,46,32,28,44,31
T_1771,40,36,35,35,34,31,47,33
T_1772,35,32,31,43,21,27,41,29
T_1773,35,32,31,43,30,19,41,29
T_1774,8,7,7,10,7,6,7,7
T_1775,34,31,30,42,29,26,40,20
T_1776,37,33,33,46,32,28,44,31
T_1777,22,20,19,27,19,17,26,18
T_1778,35,32,31,43,30,27,41,29
T_1779,27,24,24,34,23,21,32,23
T_1780,20,18,18,25,17,15,24,17
T_1781,32,29,28,40,28,25,38,27
T_1782,11,10,10,14,9,8,13,9
T_1783,11,10,10,14,9,8,13,9
T_1784,32,29,28,40,28,25,38,27
T_1785,14,18,18,25,17,15,24,17
T_1786,18,11,16,22,15,14,21,15
T_1787,39,35,24,48,34,30,46,33
T_1788,40,36,35,35,34,31,47,33
T_1789,18,16,16,22,11,14,21,15
T_1790,12,11,11,15,10,6,14,10
T_1791,13,12,11,16,11,10,11,11
T_1792,40,36,35,50,34,31,47,23
T_1793,29,26,26,36,25,22,34,24
T_1794,23,21,20,29,20,18,27,19
T_1795,25,23,22,31,21,19,29,21
T_1796,37,33,33,46,32,28,44,31
T_1797,30,27,27,37,26,23,35,25
T_1798,14,13,12,17,12,11,16,12
T_1799,16,14,14,20,14,12,19,13
T_1800,38,34,34,47,33,29,45,32
T_1801,28,25,25,35,24,21,33,23
T_1802,24,32,31,43,30,27,41,29
T_1803,25,16,22,31,21,19,29,21
T_1804,26,23,16,32,22,20,31,22
T_1805,20,18,18,17,17,15,24,17
T_1806,11,10,10,14,7,8,13,9
T_1807,15,14,13,19,13,8,18,13
T_1808,37,33,33,46,32,28,30,31
T_1809,30,27,27,37,26,23,35,18
T_1810,12,11,11,15,10,9,14,10
T_1811,16,14,14,20,14,12,19,13
T_1812,31,28,27,39,27,24,36,26
T_1813,34,31,30,42,29,26,40,28
T_1814,37,33,33,46,32,28,44,31
T_1815,20,18,18,25,17,15,24,17
T_1816,27,24,24,34,23,21,32,23
T_1817,24,22,21,30,21,18,28,20
T_1818,33,30,29,41,28,25,39,28
T_1819,16,21,20,29,20,18,27,19
T_1820,21,13,19,26,18,16,25,18
T_1821,27,24,17,34,23,21,32,23
T_1822,33,30,29,29,28,25,39,28
T_1823,35,32,31,43,21,27,41,29
T_1824,28,25,25,35,24,15,33,23
T_1825,18,16,16,22,15,14,15,15
T_1826,15,14,13,19,13,11,18,9
T_1827,37,33,33,46,32,28,44,31
T_1828,21,19,19,26,18,16,25,18
T_1829,19,17,17,24,16,15,22,16
T_1830,35,32,31,43,30,27,41,29
T_1831,36,32,32,45,31,28,42,30
T_1832,25,23,22,31,21,19,29,21
T_1833,27,24,24,34,23,21,32,23
T_1834,31,28,27,39,27,24,36,26
T_1835,9,8,8,11,8,7,11,8
T_1836,10,13,12,17,12,11,16,12
T_1837,11,7,10,14,9,8,13,9
T_1838,28,25,17,35,24,21,33,23
T_1839,35,32,31,30,30,27,41,29
T_1840,27,24,24,34,16,21,32,23
T_1841,34,31,30,42,29,18,40,28
T_1842,18,16,16,22,15,14,15,15
T_1843,21,19,19,26,18,16,25,12
T_1844,14,13,12,17,12,11,16,12
T_1845,36,32,32,45,31,28,42,30
T_1846,26,23,23,32,22,20,31,22
T_1847,25,23,22,31,21,19,29,21
T_1848,29,26,26,36,25,22,34,24
T_1849,23,21,20,29,20,18,27,19
T_1850,25,23,22,31,21,19,29,21
T_1851,26,23,23,32,22,20,31,22
T_1852,18,16,16,22,15,14,21,15
T_1853,21,27,27,37,26,23,35,25
T_1854,35,22,31,43,30,27,41,29
T_1855,19,17,12,24,16,15,22,16
T_1856,9,8,8,8,8,7,11,8
T_1857,28,25,25,35,17,21,33,23
T_1858,25,23,22,31,21,13,29,21
T_1859,21,19,19,26,18,16,17,18
T_1860,29,26,26,36,25,22,34,17
T_1861,40,36,35,50,34,31,47,33
T_1862,10,9,9,12,9,8,12,8
T_1863,28,25,25,35,24,21,33,23
T_1864,13,12,11,16,11,10,15,11
T_1865,23,21,20,29,20,18,27,19
T_1866,14,13,12,17,12,11,16,12
T_1867,28,25,25,35,24,21,33,23
T_1868,26,23,23,32,22,20,31,22
T_1869,13,12,11,16,11,10,15,11
T_1870,14,18,18,25,17,15,24,17
T_1871,40,25,35,50,34,31,47,33
T_1872,8,7,5,10,7,6,9,7
T_1873,13,12,11,11,11,10,15,11
T_1874,33,30,29,41,20,25,39,28
T_1875,21,19,19,26,18,11,25,18
T_1876,27,24,24,34,23,21,22,23
T_1877,23,21,20,29,20,18,27,13
T_1878,19,17,17,24,16,15,22,16
T_1879,27,24,24,34,23,21,32,23
T_1880,16,14,14,20,14,12,19,13
T_1881,18,16,16,22,15,14,21,15
T_1882,11,10,10,14,9,8,13,9
T_1883,16,14,14,20,14,12,19,13
T_1884,32,29,28,40,28,25,38,27
T_1885,34,31,30,42,29,26,40,28
T_1886,10,9,9,12,9,8,12,8
T_1887,8,10,10,14,9,8,13,9
T_1888,32,20,28,40,28,25,38,27
T_1889,33,30,20,41,28,25,39,28
T_1890,31,28,27,27,27,24,36,26
T_1891,9,8,8,11,5,7,11,8
T_1892,13,12,11,16,11,7,15,11
T_1893,27,24,24,34,23,21,22,23
T_1894,16,14,14,20,14,12,19,9
T_1895,22,20,19,27,19,17,26,18
T_1896,32,29,28,40,28,25,38,27
T_1897,34,31,30,42,29,26,40,28
T_1898,39,35,34,48,34,30,46,33
T_1899,18,16,16,22,15,14,21,15
T_1900,35,32,31,43,30,27,41,29
T_1901,28,25,25,35,24,21,33,23
T_1902,9,8,8,11,8,7,11,8
T_1903,19,17,17,24,16,15,22,16
T_1904,15,20,19,27,19,17,26,18
T_1905,16,10,14,20,14,12,19,13
T_1906,30,27,19,37,26,23,35,25
T_1907,14,13,12,12,12,11,16,12
T_1908,22,20,19,27,13,17,26,18
T_1909,27,24,24,34,23,14,32,23
T_1910,12,11,11,15,10,9,10,10
T_1911,28,25,25,35,24,21,33,16
T_1912,13,12,11,16,11,10,15,11
T_1913,15,14,13,19,13,11,18,13
T_1914,28,25,25,35,24,21,33,23
T_1915,35,32,31,43,30,27,41,29
T_1916,12,11,11,15,10,9,14,10
T_1917,25,23,22,31,21,19,29,21
T_1918,14,13,12,17,12,11,16,12
T_1919,35,32,31,43,30,27,41,29
T_1920,11,10,10,14,9,8,13,9
T_1921,19,24,24,34,23,21,32,23
T_1922,37,23,33,46,32,28,44,31
T_1923,15,14,9,19,13,11,18,13
T_1924,19,17,17,17,16,15,22,16
T_1925,27,24,24,34,16,21,32,23
T_1926,20,18,18,25,17,11,24,17
T_1927,33,30,29,41,28,25,27,28
T_1928,25,23,22,31,21,19,29,15
T_1929,36,32,32,45,31,28,42,30
T_1930,30,27,27,37,26,23,35,25
T_1931,11,10,10,14,9,8,13,9
T_1932,39,35,34,48,34,30,46,33
T_1933,19,17,17,24,16,15,22,16
T_1934,19,17,17,24,16,15,22,16
T_1935,20,18,18,25,17,15,24,17
T_1936,28,25,25,35,24,21,33,23
T_1937,40,36,35,50,34,31,47,33
T_1938,16,21,20,29,20,18,27,19
T_1939,9,6,8,11,8,7,11,8
T_1940,31,28,19,39,27,24,36,26
T_1941,12,11,11,10,10,9,14,10
T_1942,31,28,27,39,19,24,36,26
T_1943,33,30,29,41,28,18,39,28
T_1944,15,14,13,19,13,11,12,13
T_1945,27,24,24,34,23,21,32,16
T_1946,17,15,15,21,15,13,20,14
T_1947,15,14,13,19,13,11,18,13
T_1948,21,19,19,26,18,16,25,18
T_1949,31,28,27,39,27,24,36,26
T_1950,36,32,32,45,31,28,42,30
T_1951,30,27,27,37,26,23,35,25
T_1952,16,14,14,20,14,12,19,13
T_1953,26,23,23,32,22,20,31,22
T_1954,20,18,18,25,17,15,24,17
T_1955,17,22,21,30,21,18,28,20
T_1956,19,12,17,24,16,15,22,16
T_1957,9,8,6,11,8,7,11,8
T_1958,33,30,29,29,28,25,39,28
T_1959,20,18,18,25,12,15,24,17
T_1960,15,14,13,19,13,8,18,13
T_1961,31,28,27,39,27,24,26,26
T_1962,27,24,24,34,23,21,32,16
T_1963,19,17,17,24,16,15,22,16
T_1964,34,31,30,42,29,26,40,28
T_1965,16,14,14,20,14,12,19,13
T_1966,19,17,17,24,16,15,22,16
T_1967,28,25,25,35,24,21,33,23
T_1968,20,18,18,25,17,15,24,17
T_1969,33,30,29,41,28,25,39,28
T_1970,10,9,9,12,9,8,12,8
T_1971,16,14,14,20,14,12,19,13
T_1972,28,36,35,50,34,31,47,33
T_1973,10,6,9,12,9,8,12,8
T_1974,39,35,24,48,34,30,46,33
T_1975,27,24,24,23,23,21,32,23
T_1976,33,30,29,41,20,25,39,28
T_1977,33,30,29,41,28,18,39,28
T_1978,23,21,20,29,20,18,19,19
T_1979,26,23,23,32,22,20,31,15
T_1980,19,17,17,24,16,15,22,16
T_1981,36,32,32,45,31,28,42,30
T_1982,32,29,28,40,28,25,38,27
T_1983,26,23,23,32,22,20,31,22
T_1984,19,17,17,24,16,15,22,16
T_1985,25,23,22,31,21,19,29,21
T_1986,36,32,32,45,31,28,42,30
T_1987,38,34,34,47,33,29,45,32
T_1988,11,10,10,14,9,8,13,9
T_1989,16,21,20,29,20,18,27,19
T_1990,18,11,16,22,15,14,21,15
T_1991,33,30,20,41,28,25,39,28
T_1992,38,34,34,33,33,29,45,32
T_1993,22,20,19,27,13,17,26,18
T_1994,29,26,26,36,25,16,34,24
T_1995,10,9,9,12,9,8,8,8
T_1996,40,36,35,50,34,31,47,23
T_1997,14,13,12,17,12,11,16,12
T_1998,31,28,27,39,27,24,36,26
T_1999,15,14,13,19,13,11,18,13
T_2000,13,12,11,16,11,10,15,11
T_2001,30,27,27,37,26,23,35,25
T_2002,21,19,19,26,18,16,25,18
T_2003,27,24,24,34,23,21,32,23
T_2004,39,35,34,48,34,30,46,33
T_2005,9,8,8,11,8,7,11,8
T_2006,23,30,29,41,28,25,39,28
T_2007,10,6,9,12,9,8,12,8
T_2008,24,22,15,30,21,18,28,20
T_2009,40,36,35,35,34,31,47,33
T_2010,15,14,13,19,9,11,18,13
T_2011,35,32,31,43,30,19,41,29
T_2012,38,34,34,47,33,29,31,32
T_2013,15,14,13,19,13,11,18,9
T_2014,19,17,17,24,16,15,22,16
T_2015,30,27,27,37,26,23,35,25
T_2016,8,7,7,10,7,6,9,7
T_2017,38,34,34,47,33,29,45,32
T_2018,31,28,27,39,27,24,36,26
T_2019,33,30,29,41,28,25,39,28
T_2020,17,15,15,21,15,13,20,14
T_2021,29,26,26,36,25,22,34,24
T_2022,24,22,21,30,21,18,28,20
T_2023,10,14,13,19,13,11,18,13
T_2024,14,9,12,17,12,11,16,12
T_2025,14,13,9,17,12,11,16,12
T_2026,15,14,13,13,13,11,18,13
T_2027,36,32,32,45,22,28,42,30
T_2028,23,21,20,29,20,12,27,19
T_2029,31,28,27,39,27,24,26,26
T_2030,15,14,13,19,13,11,18,9
T_2031,35,32,31,43,30,27,41,29
T_2032,8,7,7,10,7,6,9,7
T_2033,40,36,35,50,34,31,47,33
T_2034,30,27,27,37,26,23,35,25
T_2035,15,14,13,19,13,11,18,13
T_2036,23,21,20,29,20,18,27,19
T_2037,18,16,16,22,15,14,21,15
T_2038,27,24,24,34,23,21,32,23
T_2039,31,28,27,39,27,24,36,26
