TP,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
T_1375,28,24,33,28,29,27,37,30
T_1376,8,7,10,8,8,8,11,9
T_1377,17,21,29,24,25,24,32,26
T_1378,17,10,20,17,18,17,23,18
T_1379,29,25,24,29,29,28,38,31
T_1380,25,21,29,17,25,24,32,26
T_1381,25,22,30,25,18,24,33,27
T_1382,9,8,11,9,9,6,12,10
T_1383,27,23,32,27,28,26,25,29
T_1384,35,30,42,35,36,34,47,26
T_1385,22,19,26,22,22,21,29,23
T_1386,30,25,35,30,30,29,39,31
T_1387,19,16,22,19,19,18,25,20
T_1388,27,23,32,27,28,26,36,29
T_1389,28,24,33,28,29,27,37,30
T_1390,35,30,42,35,36,34,47,37
T_1391,25,21,29,24,25,24,32,26
T_1392,36,31,43,36,37,35,48,38
T_1393,19,16,22,19,19,18,25,20
T_1394,8,10,14,12,12,11,16,12
T_1395,15,9,18,15,16,15,20,16
T_1396,30,25,25,30,30,29,39,31
T_1397,18,15,21,13,18,17,24,19
T_1398,23,19,27,23,16,22,30,24
T_1399,36,31,43,36,37,24,48,38
T_1400,32,27,37,32,32,31,29,33
T_1401,14,12,16,14,14,13,18,10
T_1402,13,11,15,13,13,12,17,13
T_1403,10,8,12,10,10,10,13,10
T_1404,31,26,36,31,31,30,41,32
T_1405,11,9,13,11,11,10,14,11
T_1406,28,24,33,28,29,27,37,30
T_1407,12,10,14,12,12,11,16,12
T_1408,15,13,18,15,16,15,20,16
T_1409,25,22,30,25,26,24,33,27
T_1410,36,31,43,36,37,35,48,38
T_1411,13,15,21,18,18,17,24,19
T_1412,28,17,33,28,29,27,37,30
T_1413,10,8,8,10,10,10,13,10
T_1414,8,7,10,6,8,8,11,9
T_1415,12,10,14,12,8,11,16,12
T_1416,25,21,29,24,25,17,32,26
T_1417,34,29,39,33,34,32,31,35
T_1418,12,10,14,12,12,11,16,9
T_1419,14,12,16,14,14,13,18,14
T_1420,24,20,28,23,24,23,31,25
T_1421,21,18,24,21,21,20,27,22
T_1422,26,22,31,26,27,25,35,28
T_1423,31,26,36,31,31,30,41,32
T_1424,36,31,43,36,37,35,48,38
T_1425,32,27,37,32,32,31,42,33
T_1426,30,25,35,30,30,29,39,31
T_1427,20,17,23,20,20,19,26,21
T_1428,15,19,26,22,22,21,29,23
T_1429,21,12,24,21,21,20,27,22
T_1430,9,8,7,9,9,9,12,10
T_1431,22,19,26,15,22,21,29,23
T_1432,31,26,36,31,22,30,41,32
T_1433,16,14,19,16,17,11,21,17
T_1434,25,21,29,24,25,24,23,26
T_1435,13,11,15,13,13,12,17,9
T_1436,15,13,18,15,16,15,20,16
T_1437,10,8,12,10,10,10,13,10
T_1438,21,18,24,21,21,20,27,22
T_1439,35,30,42,35,36,34,47,37
T_1440,25,21,29,24,25,24,32,26
T_1441,21,18,24,21,21,20,27,22
T_1442,27,23,32,27,28,26,36,29
T_1443,26,22,31,26,27,25,35,28
T_1444,26,22,31,26,27,25,35,28
T_1445,8,9,13,11,11,10,14,11
T_1446,36,22,43,36,37,35,48,38
T_1447,36,31,30,36,37,35,48,38
T_1448,30,25,35,21,30,29,39,31
T_1449,26,22,31,26,19,25,35,28
T_1450,22,19,26,22,22,15,29,23
T_1451,18,15,21,18,18,17,17,19
T_1452,15,12,17,14,15,14,19,11
T_1453,25,22,30,25,26,24,33,27
T_1454,10,8,12,10,10,10,13,10
T_1455,13,11,15,13,13,12,17,13
T_1456,14,12,16,14,14,13,18,14
T_1457,7,6,9,7,7,7,10,8
T_1458,26,22,31,26,27,25,35,28
T_1459,22,19,26,22,22,21,29,23
T_1460,17,15,20,17,18,17,23,18
T_1461,7,6,9,7,7,7,10,8
T_1462,18,22,30,25,26,24,33,27
T_1463,20,12,23,20,20,19,26,21
T_1464,8,7,7,8,8,8,11,9
T_1465,18,15,21,13,18,17,24,19
T_1466,11,9,13,11,8,10,14,11
T_1467,19,16,22,19,19,13,25,20
T_1468,21,18,24,21,21,20,19,22
T_1469,20,17,23,20,20,19,26,15
T_1470,17,15,20,17,18,17,23,18
T_1471,35,29,40,34,35,33,45,36
T_1472,35,29,40,34,35,33,45,36
T_1473,16,14,19,16,17,16,21,17
T_1474,24,20,28,23,24,23,31,25
T_1475,22,19,26,22,22,21,29,23
T_1476,35,30,42,35,36,34,47,37
T_1477,20,17,23,20,20,19,26,21
T_1478,17,15,20,17,18,17,23,18
T_1479,24,29,39,33,34,32,44,35
T_1480,7,4,9,7,7,7,10,8
T_1481,9,8,7,9,9,9,12,10
T_1482,15,13,18,11,16,15,20,16
T_1483,15,13,18,15,11,15,20,16
T_1484,25,21,29,24,25,17,32,26
T_1485,28,24,33,28,29,27,26,30
T_1486,24,20,28,23,24,23,31,17
T_1487,35,30,42,35,36,34,47,37
T_1488,11,9,13,11,11,10,14,11
T_1489,34,29,39,33,34,32,44,35
T_1490,13,11,15,13,13,12,17,13
T_1491,21,18,24,21,21,20,27,22
T_1492,21,18,24,21,21,20,27,22
T_1493,27,23,32,27,28,26,36,29
T_1494,35,30,42,35,36,34,47,37
T_1495,34,29,39,33,34,32,44,35
T_1496,7,8,12,10,10,10,13,10
T_1497,16,10,19,16,17,16,21,17
T_1498,25,22,21,25,26,24,33,27
T_1499,24,20,28,16,24,23,31,25
T_1500,29,25,34,29,21,28,38,31
T_1501,15,13,18,15,16,10,20,16
T_1502,15,12,17,14,15,14,13,15
T_1503,22,19,26,22,22,21,29,16
T_1504,18,15,21,18,18,17,24,19
T_1505,35,29,40,34,35,33,45,36
T_1506,25,22,30,25,26,24,33,27
T_1507,21,18,24,21,21,20,27,22
T_1508,15,12,17,14,15,14,19,15
T_1509,8,7,10,8,8,8,11,9
T_1510,31,26,36,31,31,30,41,32
T_1511,35,30,42,35,36,34,47,37
T_1512,32,27,37,32,32,31,42,33
T_1513,9,11,15,13,13,12,17,13
T_1514,34,20,39,33,34,32,44,35
T_1515,34,29,28,33,34,32,44,35
T_1516,21,18,24,15,21,20,27,22
T_1517,33,28,38,33,23,31,43,34
T_1518,19,16,22,19,19,13,25,20
T_1519,15,13,18,15,16,15,14,16
T_1520,22,19,26,22,22,21,29,16
T_1521,7,6,9,7,7,7,10,8
T_1522,29,25,34,29,29,28,38,31
T_1523,25,21,29,24,25,24,32,26
T_1524,32,27,37,32,32,31,42,33
T_1525,35,30,42,35,36,34,47,37
T_1526,21,18,24,21,21,20,27,22
T_1527,17,15,20,17,18,17,23,18
T_1528,15,12,17,14,15,14,19,15
T_1529,35,30,42,35,36,34,47,37
T_1530,22,26,36,31,31,30,41,32
T_1531,8,5,10,8,8,8,11,9
T_1532,22,19,18,22,22,21,29,23
T_1533,35,29,40,24,35,33,45,36
T_1534,32,27,37,32,23,31,42,33
T_1535,31,26,36,31,31,21,41,32
T_1536,34,29,39,33,34,32,31,35
T_1537,33,28,38,33,33,31,43,24
T_1538,24,20,28,23,24,23,31,25
T_1539,19,16,22,19,19,18,25,20
T_1540,32,27,37,32,32,31,42,33
T_1541,25,21,29,24,25,24,32,26
T_1542,18,15,21,18,18,17,24,19
T_1543,19,16,22,19,19,18,25,20
T_1544,25,22,30,25,26,24,33,27
T_1545,11,9,13,11,11,10,14,11
T_1546,34,29,39,33,34,32,44,35
T_1547,11,14,19,16,17,16,21,17
T_1548,22,13,26,22,22,21,29,23
T_1549,29,25,24,29,29,28,38,31
T_1550,30,25,35,21,30,29,39,31
T_1551,19,16,22,19,14,18,25,20
T_1552,22,19,26,22,22,15,29,23
T_1553,25,21,29,24,25,24,23,26
T_1554,13,11,15,13,13,12,17,9
T_1555,30,25,35,30,30,29,39,31
T_1556,33,28,38,33,33,31,43,34
T_1557,22,19,26,22,22,21,29,23
T_1558,36,31,43,36,37,35,48,38
T_1559,11,9,13,11,11,10,14,11
T_1560,7,6,9,7,7,7,10,8
T_1561,14,12,16,14,14,13,18,14
T_1562,29,25,34,29,29,28,38,31
T_1563,17,15,20,17,18,17,23,18
T_1564,20,24,33,28,29,27,37,30
T_1565,7,4,9,7,7,7,10,8
T_1566,20,17,16,20,20,19,26,21
T_1567,16,14,19,11,17,16,21,17
T_1568,35,29,40,34,25,33,45,36
T_1569,19,16,22,19,19,13,25,20
T_1570,23,19,27,23,23,22,21,24
T_1571,20,17,23,20,20,19,26,15
T_1572,35,29,40,34,35,33,45,36
T_1573,8,7,10,8,8,8,11,9
T_1574,36,31,43,36,37,35,48,38
T_1575,25,22,30,25,26,24,33,27
T_1576,22,19,26,22,22,21,29,23
T_1577,30,25,35,30,30,29,39,31
T_1578,17,15,20,17,18,17,23,18
T_1579,11,9,13,11,11,10,14,11
T_1580,15,12,17,14,15,14,19,15
T_1581,15,19,26,22,22,21,29,23
T_1582,12,7,14,12,12,11,16,12
T_1583,13,11,10,13,13,12,17,13
T_1584,29,25,34,20,29,28,38,31
T_1585,34,29,39,33,24,32,44,35
T_1586,34,29,39,33,34,23,44,35
T_1587,14,12,16,14,14,13,13,14
T_1588,15,12,17,14,15,14,19,11
T_1589,18,15,21,18,18,17,24,19
T_1590,27,23,32,27,28,26,36,29
T_1591,35,29,40,34,35,33,45,36
T_1592,25,22,30,25,26,24,33,27
T_1593,25,21,29,24,25,24,32,26
T_1594,25,21,29,24,25,24,32,26
T_1595,10,8,12,10,10,10,13,10
T_1596,12,10,14,12,12,11,16,12
T_1597,31,26,36,31,31,30,41,32
T_1598,15,18,24,21,21,20,27,22
T_1599,25,15,29,24,25,24,32,26
T_1600,11,9,9,11,11,10,14,11
T_1601,10,8,12,7,10,10,13,10
T_1602,18,15,21,18,13,17,24,19
T_1603,19,16,22,19,19,13,25,20
T_1604,11,9,13,11,11,10,10,11
T_1605,10,8,12,10,10,10,13,7
T_1606,22,19,26,22,22,21,29,23
T_1607,7,6,9,7,7,7,10,8
T_1608,30,25,35,30,30,29,39,31
T_1609,20,17,23,20,20,19,26,21
T_1610,30,25,35,30,30,29,39,31
T_1611,23,19,27,23,23,22,30,24
T_1612,19,16,22,19,19,18,25,20
T_1613,13,11,15,13,13,12,17,13
T_1614,14,12,16,14,14,13,18,14
T_1615,22,26,36,31,31,30,41,32
T_1616,27,16,32,27,28,26,36,29
T_1617,25,21,20,24,25,24,32,26
T_1618,25,21,29,17,25,24,32,26
T_1619,19,16,22,19,14,18,25,20
T_1620,13,11,15,13,13,9,17,13
T_1621,8,7,10,8,8,8,8,9
T_1622,22,19,26,22,22,21,29,16
T_1623,31,26,36,31,31,30,41,32
T_1624,15,12,17,14,15,14,19,15
T_1625,29,25,34,29,29,28,38,31
T_1626,30,25,35,30,30,29,39,31
T_1627,8,7,10,8,8,8,11,9
T_1628,18,15,21,18,18,17,24,19
T_1629,35,30,42,35,36,34,47,37
T_1630,15,13,18,15,16,15,20,16
T_1631,9,8,11,9,9,9,12,10
T_1632,23,28,38,33,33,31,43,34
T_1633,12,7,14,12,12,11,16,12
T_1634,29,25,24,29,29,28,38,31
T_1635,30,25,35,21,30,29,39,31
T_1636,16,14,19,16,12,16,21,17
T_1637,22,19,26,22,22,15,29,23
T_1638,13,11,15,13,13,12,12,13
T_1639,9,8,11,9,9,9,12,7
T_1640,20,17,23,20,20,19,26,21
T_1641,20,17,23,20,20,19,26,21
T_1642,11,9,13,11,11,10,14,11
T_1643,20,17,23,20,20,19,26,21
T_1644,11,9,13,11,11,10,14,11
T_1645,7,6,9,7,7,7,10,8
T_1646,25,21,29,24,25,24,32,26
T_1647,11,9,13,11,11,10,14,11
T_1648,24,20,28,23,24,23,31,25
T_1649,11,14,19,16,17,16,21,17
T_1650,16,10,19,16,17,16,21,17
T_1651,19,16,16,19,19,18,25,20
T_1652,12,10,14,8,12,11,16,12
T_1653,30,25,35,30,21,29,39,31
T_1654,20,17,23,20,20,13,26,21
T_1655,10,8,12,10,10,10,9,10
T_1656,31,26,36,31,31,30,41,23
T_1657,29,25,34,29,29,28,38,31
T_1658,20,17,23,20,20,19,26,21
T_1659,29,25,34,29,29,28,38,31
T_1660,23,19,27,23,23,22,30,24
T_1661,7,6,9,7,7,7,10,8
T_1662,14,12,16,14,14,13,18,14
T_1663,23,19,27,23,23,22,30,24
T_1664,31,26,36,31,31,30,41,32
T_1665,20,17,23,20,20,19,26,21
T_1666,8,10,14,12,12,11,16,12
T_1667,20,12,23,20,20,19,26,21
T_1668,15,12,12,14,15,14,19,15
T_1669,33,28,38,23,33,31,43,34
T_1670,28,24,33,28,20,27,37,30
T_1671,21,18,24,21,21,14,27,22
T_1672,14,12,16,14,14,13,13,14
T_1673,28,24,33,28,29,27,37,21
T_1674,36,31,43,36,37,35,48,38
T_1675,8,7,10,8,8,8,11,9
T_1676,12,10,14,12,12,11,16,12
T_1677,21,18,24,21,21,20,27,22
T_1678,20,17,23,20,20,19,26,21
T_1679,12,10,14,12,12,11,16,12
T_1680,34,29,39,33,34,32,44,35
T_1681,15,13,18,15,16,15,20,16
T_1682,36,31,43,36,37,35,48,38
T_1683,18,22,31,26,27,25,35,28
T_1684,21,12,24,21,21,20,27,22
T_1685,35,29,28,34,35,33,45,36
T_1686,22,19,26,15,22,21,29,23
T_1687,8,7,10,8,6,8,11,9
T_1688,28,24,33,28,29,19,37,30
T_1689,35,30,42,35,36,34,33,37
T_1690,32,27,37,32,32,31,42,23
T_1691,14,12,16,14,14,13,18,14
T_1692,23,19,27,23,23,22,30,24
T_1693,17,15,20,17,18,17,23,18
T_1694,14,12,16,14,14,13,18,14
T_1695,20,17,23,20,20,19,26,21
T_1696,23,19,27,23,23,22,30,24
T_1697,27,23,32,27,28,26,36,29
T_1698,8,7,10,8,8,8,11,9
T_1699,17,15,20,17,18,17,23,18
T_1700,23,28,38,33,33,31,43,34
T_1701,19,11,22,19,19,18,25,20
T_1702,25,22,21,25,26,24,33,27
T_1703,14,12,16,9,14,13,18,14
T_1704,34,29,39,33,24,32,44,35
T_1705,26,22,31,26,27,18,35,28
T_1706,29,25,34,29,29,28,27,31
T_1707,16,14,19,16,17,16,21,12
T_1708,19,16,22,19,19,18,25,20
T_1709,13,11,15,13,13,12,17,13
T_1710,34,29,39,33,34,32,44,35
T_1711,12,10,14,12,12,11,16,12
T_1712,28,24,33,28,29,27,37,30
T_1713,14,12,16,14,14,13,18,14
T_1714,17,15,20,17,18,17,23,18
T_1715,32,27,37,32,32,31,42,33
T_1716,21,18,24,21,21,20,27,22
T_1717,12,15,20,17,18,17,23,18
T_1718,28,17,33,28,29,27,37,30
T_1719,32,27,26,32,32,31,42,33
T_1720,24,20,28,16,24,23,31,25
T_1721,23,19,27,23,16,22,30,24
T_1722,19,16,22,19,19,13,25,20
T_1723,18,15,21,18,18,17,17,19
T_1724,36,31,43,36,37,35,48,27
T_1725,35,30,42,35,36,34,47,37
T_1726,25,21,29,24,25,24,32,26
T_1727,15,13,18,15,16,15,20,16
T_1728,11,9,13,11,11,10,14,11
T_1729,12,10,14,12,12,11,16,12
T_1730,22,19,26,22,22,21,29,23
T_1731,15,13,18,15,16,15,20,16
T_1732,30,25,35,30,30,29,39,31
T_1733,20,17,23,20,20,19,26,21
T_1734,12,15,20,17,18,17,23,18
T_1735,13,8,15,13,13,12,17,13
T_1736,8,7,7,8,8,8,11,9
T_1737,18,15,21,13,18,17,24,19
T_1738,15,13,18,15,11,15,20,16
T_1739,9,8,11,9,9,6,12,10
T_1740,26,22,31,26,27,25,24,28
T_1741,24,20,28,23,24,23,31,17
T_1742,33,28,38,33,33,31,43,34
T_1743,25,22,30,25,26,24,33,27
T_1744,12,10,14,12,12,11,16,12
T_1745,16,14,19,16,17,16,21,17
T_1746,35,30,42,35,36,34,47,37
T_1747,24,20,28,23,24,23,31,25
T_1748,21,18,24,21,21,20,27,22
T_1749,25,22,30,25,26,24,33,27
T_1750,13,11,15,13,13,12,17,13
T_1751,15,18,24,21,21,20,27,22
T_1752,23,14,27,23,23,22,30,24
T_1753,26,22,22,26,27,25,35,28
T_1754,11,9,13,8,11,10,14,11
T_1755,15,13,18,15,11,15,20,16
T_1756,26,22,31,26,27,18,35,28
T_1757,22,19,26,22,22,21,20,23
T_1758,29,25,34,29,29,28,38,21
T_1759,25,22,30,25,26,24,33,27
T_1760,25,22,30,25,26,24,33,27
T_1761,18,15,21,18,18,17,24,19
T_1762,17,15,20,17,18,17,23,18
T_1763,29,25,34,29,29,28,38,31
T_1764,36,31,43,36,37,35,48,38
T_1765,27,23,32,27,28,26,36,29
T_1766,25,22,30,25,26,24,33,27
T_1767,8,7,10,8,8,8,11,9
T_1768,24,29,40,34,35,33,45,36
T_1769,21,12,24,21,21,20,27,22
T_1770,9,8,7,9,9,9,12,10
T_1771,21,18,24,15,21,20,27,22
T_1772,31,26,36,31,22,30,41,32
T_1773,33,28,38,33,33,22,43,34
T_1774,22,19,26,22,22,21,20,23
T_1775,33,28,38,33,33,31,43,24
T_1776,14,12,16,14,14,13,18,14
T_1777,8,7,10,8,8,8,11,9
T_1778,33,28,38,33,33,31,43,34
T_1779,11,9,13,11,11,10,14,11
T_1780,21,18,24,21,21,20,27,22
T_1781,26,22,31,26,27,25,35,28
T_1782,36,31,43,36,37,35,48,38
T_1783,19,16,22,19,19,18,25,20
T_1784,35,29,40,34,35,33,45,36
T_1785,8,10,14,12,12,11,16,12
T_1786,35,21,42,35,36,34,47,37
T_1787,28,24,23,28,29,27,37,30
T_1788,35,29,40,24,35,33,45,36
T_1789,35,30,42,35,25,34,47,37
T_1790,34,29,39,33,34,23,44,35
T_1791,25,22,30,25,26,24,23,27
T_1792,21,18,24,21,21,20,27,15
T_1793,7,6,9,7,7,7,10,8
T_1794,10,8,12,10,10,10,13,10
T_1795,9,8,11,9,9,9,12,10
T_1796,28,24,33,28,29,27,37,30
T_1797,14,12,16,14,14,13,18,14
T_1798,29,25,34,29,29,28,38,31
T_1799,15,13,18,15,16,15,20,16
T_1800,26,22,31,26,27,25,35,28
T_1801,28,24,33,28,29,27,37,30
T_1802,5,6,9,7,7,7,10,8
T_1803,10,6,12,10,10,10,13,10
T_1804,23,19,19,23,23,22,30,24
T_1805,32,27,37,22,32,31,42,33
T_1806,11,9,13,11,8,10,14,11
T_1807,30,25,35,30,30,20,39,31
T_1808,15,13,18,15,16,15,14,16
T_1809,32,27,37,32,32,31,42,23
T_1810,32,27,37,32,32,31,42,33
T_1811,29,25,34,29,29,28,38,31
T_1812,25,21,29,24,25,24,32,26
T_1813,21,18,24,21,21,20,27,22
T_1814,23,19,27,23,23,22,30,24
T_1815,28,24,33,28,29,27,37,30
T_1816,8,7,10,8,8,8,11,9
T_1817,21,18,24,21,21,20,27,22
T_1818,14,12,16,14,14,13,18,14
T_1819,7,8,12,10,10,10,13,10
T_1820,15,9,18,15,16,15,20,16
T_1821,30,25,25,30,30,29,39,31
T_1822,18,15,21,13,18,17,24,19
T_1823,25,21,29,24,17,24,32,26
T_1824,11,9,13,11,11,7,14,11
T_1825,35,30,42,35,36,34,33,37
T_1826,23,19,27,23,23,22,30,17
T_1827,33,28,38,33,33,31,43,34
T_1828,20,17,23,20,20,19,26,21
T_1829,22,19,26,22,22,21,29,23
T_1830,29,25,34,29,29,28,38,31
T_1831,35,29,40,34,35,33,45,36
T_1832,28,24,33,28,29,27,37,30
T_1833,31,26,36,31,31,30,41,32
T_1834,32,27,37,32,32,31,42,33
T_1835,28,24,33,28,29,27,37,30
T_1836,14,17,23,20,20,19,26,21
T_1837,28,17,33,28,29,27,37,30
T_1838,19,16,16,19,19,18,25,20
T_1839,35,30,42,25,36,34,47,37
T_1840,19,16,22,19,14,18,25,20
T_1841,34,29,39,33,34,23,44,35
T_1842,8,7,10,8,8,8,8,9
T_1843,18,15,21,18,18,17,24,13
T_1844,22,19,26,22,22,21,29,23
T_1845,30,25,35,30,30,29,39,31
T_1846,20,17,23,20,20,19,26,21
T_1847,23,19,27,23,23,22,30,24
T_1848,31,26,36,31,31,30,41,32
T_1849,36,31,43,36,37,35,48,38
T_1850,16,14,19,16,17,16,21,17
T_1851,35,29,40,34,35,33,45,36
T_1852,29,25,34,29,29,28,38,31
T_1853,24,29,40,34,35,33,45,36
T_1854,23,14,27,23,23,22,30,24
T_1855,34,29,28,33,34,32,44,35
T_1856,13,11,15,9,13,12,17,13
T_1857,34,29,39,33,24,32,44,35
T_1858,10,8,12,10,10,7,13,10
T_1859,28,24,33,28,29,27,26,30
T_1860,12,10,14,12,12,11,16,9
T_1861,35,30,42,35,36,34,47,37
T_1862,17,15,20,17,18,17,23,18
T_1863,15,13,18,15,16,15,20,16
T_1864,11,9,13,11,11,10,14,11
T_1865,35,30,42,35,36,34,47,37
T_1866,15,12,17,14,15,14,19,15
T_1867,10,8,12,10,10,10,13,10
T_1868,28,24,33,28,29,27,37,30
T_1869,29,25,34,29,29,28,38,31
T_1870,20,25,34,29,29,28,38,31
T_1871,28,17,33,28,29,27,37,30
T_1872,35,30,29,35,36,34,47,37
T_1873,20,17,23,14,20,19,26,21
T_1874,7,6,9,7,5,7,10,8
T_1875,23,19,27,23,23,15,30,24
T_1876,10,8,12,10,10,10,9,10
T_1877,26,22,31,26,27,25,35,19
T_1878,24,20,28,23,24,23,31,25
T_1879,15,12,17,14,15,14,19,15
T_1880,23,19,27,23,23,22,30,24
T_1881,19,16,22,19,19,18,25,20
T_1882,20,17,23,20,20,19,26,21
T_1883,14,12,16,14,14,13,18,14
T_1884,25,21,29,24,25,24,32,26
T_1885,13,11,15,13,13,12,17,13
T_1886,9,8,11,9,9,9,12,10
T_1887,20,24,33,28,29,27,37,30
T_1888,30,18,35,30,30,29,39,31
T_1889,25,21,20,24,25,24,32,26
T_1890,27,23,32,19,28,26,36,29
T_1891,8,7,10,8,6,8,11,9
T_1892,11,9,13,11,11,7,14,11
T_1893,15,13,18,15,16,15,14,16
T_1894,29,25,34,29,29,28,38,21
T_1895,16,14,19,16,17,16,21,17
T_1896,27,23,32,27,28,26,36,29
T_1897,32,27,37,32,32,31,42,33
T_1898,22,19,26,22,22,21,29,23
T_1899,20,17,23,20,20,19,26,21
T_1900,34,29,39,33,34,32,44,35
T_1901,19,16,22,19,19,18,25,20
T_1902,15,13,18,15,16,15,20,16
T_1903,32,27,37,32,32,31,42,33
T_1904,15,18,24,21,21,20,27,22
T_1905,31,18,36,31,31,30,41,32
T_1906,23,19,19,23,23,22,30,24
T_1907,22,19,26,15,22,21,29,23
T_1908,14,12,16,14,10,13,18,14
T_1909,16,14,19,16,17,11,21,17
T_1910,27,23,32,27,28,26,25,29
T_1911,20,17,23,20,20,19,26,15
T_1912,16,14,19,16,17,16,21,17
T_1913,25,21,29,24,25,24,32,26
T_1914,7,6,9,7,7,7,10,8
T_1915,25,21,29,24,25,24,32,26
T_1916,34,29,39,33,34,32,44,35
T_1917,33,28,38,33,33,31,43,34
T_1918,35,29,40,34,35,33,45,36
T_1919,28,24,33,28,29,27,37,30
T_1920,15,13,18,15,16,15,20,16
T_1921,18,22,30,25,26,24,33,27
T_1922,26,16,31,26,27,25,35,28
T_1923,18,15,15,18,18,17,24,19
T_1924,32,27,37,22,32,31,42,33
T_1925,25,22,30,25,18,24,33,27
T_1926,22,19,26,22,22,15,29,23
T_1927,22,19,26,22,22,21,20,23
T_1928,31,26,36,31,31,30,41,23
T_1929,23,19,27,23,23,22,30,24
T_1930,25,22,30,25,26,24,33,27
T_1931,32,27,37,32,32,31,42,33
T_1932,32,27,37,32,32,31,42,33
T_1933,16,14,19,16,17,16,21,17
T_1934,28,24,33,28,29,27,37,30
T_1935,18,15,21,18,18,17,24,19
T_1936,25,22,30,25,26,24,33,27
T_1937,25,22,30,25,26,24,33,27
T_1938,24,29,40,34,35,33,45,36
T_1939,35,21,40,34,35,33,45,36
T_1940,34,29,28,33,34,32,44,35
T_1941,11,9,13,8,11,10,14,11
T_1942,28,24,33,28,20,27,37,30
T_1943,12,10,14,12,12,8,16,12
T_1944,27,23,32,27,28,26,25,29
T_1945,32,27,37,32,32,31,42,23
T_1946,18,15,21,18,18,17,24,19
T_1947,17,15,20,17,18,17,23,18
T_1948,15,13,18,15,16,15,20,16
T_1949,17,15,20,17,18,17,23,18
T_1950,15,13,18,15,16,15,20,16
T_1951,12,10,14,12,12,11,16,12
T_1952,30,25,35,30,30,29,39,31
T_1953,33,28,38,33,33,31,43,34
T_1954,35,30,42,35,36,34,47,37
T_1955,25,30,42,35,36,34,47,37
T_1956,32,19,37,32,32,31,42,33
T_1957,18,15,15,18,18,17,24,19
T_1958,35,30,42,25,36,34,47,37
T_1959,11,9,13,11,8,10,14,11
T_1960,25,21,29,24,25,17,32,26
T_1961,7,6,9,7,7,7,7,8
T_1962,16,14,19,16,17,16,21,12
T_1963,14,12,16,14,14,13,18,14
T_1964,33,28,38,33,33,31,43,34
T_1965,12,10,14,12,12,11,16,12
T_1966,15,12,17,14,15,14,19,15
T_1967,33,28,38,33,33,31,43,34
T_1968,26,22,31,26,27,25,35,28
T_1969,13,11,15,13,13,12,17,13
T_1970,13,11,15,13,13,12,17,13
T_1971,26,22,31,26,27,25,35,28
T_1972,15,18,24,21,21,20,27,22
T_1973,27,16,32,27,28,26,36,29
T_1974,15,12,12,14,15,14,19,15
T_1975,14,12,16,9,14,13,18,14
T_1976,15,12,17,14,10,14,19,15
T_1977,35,29,40,34,35,23,45,36
T_1978,18,15,21,18,18,17,17,19
T_1979,16,14,19,16,17,16,21,12
T_1980,18,15,21,18,18,17,24,19
T_1981,31,26,36,31,31,30,41,32
T_1982,9,8,11,9,9,9,12,10
T_1983,8,7,10,8,8,8,11,9
T_1984,7,6,9,7,7,7,10,8
T_1985,14,12,16,14,14,13,18,14
T_1986,15,12,17,14,15,14,19,15
T_1987,36,31,43,36,37,35,48,38
T_1988,14,12,16,14,14,13,18,14
T_1989,13,16,22,19,19,18,25,20
T_1990,25,15,29,24,25,24,32,26
T_1991,35,29,28,34,35,33,45,36
T_1992,25,21,29,17,25,24,32,26
T_1993,15,12,17,14,10,14,19,15
T_1994,17,15,20,17,18,12,23,18
T_1995,9,8,11,9,9,9,8,10
T_1996,34,29,39,33,34,32,44,25
T_1997,10,8,12,10,10,10,13,10
T_1998,7,6,9,7,7,7,10,8
T_1999,35,30,42,35,36,34,47,37
T_2000,34,29,39,33,34,32,44,35
T_2001,18,15,21,18,18,17,24,19
T_2002,34,29,39,33,34,32,44,35
T_2003,20,17,23,20,20,19,26,21
T_2004,25,22,30,25,26,24,33,27
T_2005,21,18,24,21,21,20,27,22
T_2006,22,27,37,32,32,31,42,33
T_2007,24,14,28,23,24,23,31,25
T_2008,34,29,28,33,34,32,44,35
T_2009,33,28,38,23,33,31,43,34
T_2010,8,7,10,8,6,8,11,9
T_2011,35,29,40,34,35,23,45,36
T_2012,24,20,28,23,24,23,22,25
T_2013,32,27,37,32,32,31,42,23
T_2014,7,6,9,7,7,7,10,8
T_2015,19,16,22,19,19,18,25,20
T_2016,14,12,16,14,14,13,18,14
T_2017,15,12,17,14,15,14,19,15
T_2018,13,11,15,13,13,12,17,13
T_2019,28,24,33,28,29,27,37,30
T_2020,11,9,13,11,11,10,14,11
T_2021,32,27,37,32,32,31,42,33
T_2022,9,8,11,9,9,9,12,10
T_2023,25,30,42,35,36,34,47,37
T_2024,35,21,40,34,35,33,45,36
T_2025,28,24,23,28,29,27,37,30
T_2026,34,29,39,23,34,32,44,35
T_2027,29,25,34,29,21,28,38,31
T_2028,15,12,17,14,15,10,19,15
T_2029,35,29,40,34,35,33,32,36
T_2030,15,12,17,14,15,14,19,11
T_2031,22,19,26,22,22,21,29,23
T_2032,34,29,39,33,34,32,44,35
T_2033,18,15,21,18,18,17,24,19
T_2034,18,15,21,18,18,17,24,19
T_2035,11,9,13,11,11,10,14,11
T_2036,14,12,16,14,14,13,18,14
T_2037,35,30,42,35,36,34,47,37
T_2038,11,9,13,11,11,10,14,11
T_2039,22,19,26,22,22,21,29,23
